id	type	source	dest	length (ft)	ffspd (mph)	w (mph)	capacity	num_lanes1	1000	1	117	5280.0	55.02272728423203	27.511363642116017	9000.0	1
2	1000	2	87	5280.0	55.02272728423203	27.511363642116017	9000.0	1
3	1000	3	74	5280.0	55.02272728423203	27.511363642116017	9000.0	1
4	1000	4	233	5280.0	55.02272728423203	27.511363642116017	9000.0	1
5	1000	5	165	5280.0	55.02272728423203	27.511363642116017	9000.0	1
6	1000	6	213	5280.0	55.02272728423203	27.511363642116017	9000.0	1
7	1000	7	253	5280.0	55.02272728423203	27.511363642116017	9000.0	1
8	1000	8	411	2640.0	30.0	15.0	5400.0	1
9	1000	9	379	2640.0	30.0	15.0	5400.0	1
10	1000	9	395	2640.0	30.0	15.0	5400.0	1
11	1000	10	338	2640.0	30.0	15.0	5400.0	1
12	1000	10	362	2640.0	30.0	15.0	5400.0	1
13	1000	11	309	2640.0	30.0	15.0	5400.0	1
14	1000	12	275	2640.0	30.0	15.0	5400.0	1
15	1000	13	262	2640.0	30.0	15.0	5400.0	1
16	1000	14	257	2640.0	30.0	15.0	5400.0	1
17	1000	15	254	2640.0	30.0	15.0	5400.0	1
18	1000	16	263	2640.0	30.0	15.0	5400.0	1
19	1000	17	276	2640.0	30.0	15.0	5400.0	1
20	1000	18	322	2640.0	30.0	15.0	5400.0	1
21	1000	18	348	2640.0	30.0	15.0	5400.0	1
22	1000	19	364	2640.0	30.0	15.0	5400.0	1
23	1000	19	380	2640.0	30.0	15.0	5400.0	1
24	1000	20	397	2640.0	30.0	15.0	5400.0	1
25	1000	21	412	2640.0	30.0	15.0	5400.0	1
26	1000	21	413	2640.0	30.0	15.0	5400.0	1
27	1000	22	414	2640.0	30.0	15.0	5400.0	1
28	1000	22	415	2640.0	30.0	15.0	5400.0	1
29	1000	23	416	2640.0	30.0	15.0	5400.0	1
30	1000	24	266	1320.0	100.62499998742187	50.31249999371094	12600.0	1
31	1000	24	267	1320.0	100.62499998742187	50.31249999371094	12600.0	1
32	1000	25	268	1320.0	100.62499998742187	50.31249999371094	12600.0	1
33	1000	25	269	1320.0	100.62499998742187	50.31249999371094	12600.0	1
34	1000	26	273	1320.0	100.62499998742187	50.31249999371094	12600.0	1
35	1000	26	274	1320.0	100.62499998742187	50.31249999371094	12600.0	1
36	1000	27	302	1320.0	100.62499998742187	50.31249999371094	12600.0	1
37	1000	27	303	1320.0	100.62499998742187	50.31249999371094	12600.0	1
38	1000	28	303	1320.0	100.62499998742187	50.31249999371094	12600.0	1
39	1000	28	304	1320.0	100.62499998742187	50.31249999371094	12600.0	1
40	1000	29	308	1320.0	100.62499998742187	50.31249999371094	12600.0	1
41	1000	29	337	1320.0	100.62499998742187	50.31249999371094	12600.0	1
42	1000	30	340	1320.0	100.62499998742187	50.31249999371094	12600.0	1
43	1000	30	341	1320.0	100.62499998742187	50.31249999371094	12600.0	1
44	1000	31	329	1320.0	100.62499998742187	50.31249999371094	12600.0	1
45	1000	31	330	1320.0	100.62499998742187	50.31249999371094	12600.0	1
46	1000	32	332	1320.0	100.62499998742187	50.31249999371094	12600.0	1
47	1000	32	333	1320.0	100.62499998742187	50.31249999371094	12600.0	1
48	1000	33	337	1320.0	100.62499998742187	50.31249999371094	12600.0	1
49	1000	33	361	1320.0	100.62499998742187	50.31249999371094	12600.0	1
50	1000	34	369	1320.0	100.62499998742187	50.31249999371094	12600.0	1
51	1000	34	385	1320.0	100.62499998742187	50.31249999371094	12600.0	1
52	1000	35	373	1320.0	100.62499998742187	50.31249999371094	12600.0	1
53	1000	35	389	1320.0	100.62499998742187	50.31249999371094	12600.0	1
54	1000	36	378	1320.0	100.62499998742187	50.31249999371094	12600.0	1
55	1000	36	394	1320.0	100.62499998742187	50.31249999371094	12600.0	1
56	1000	37	401	1320.0	100.62499998742187	50.31249999371094	12600.0	1
57	1000	37	402	1320.0	100.62499998742187	50.31249999371094	12600.0	1
58	1000	38	406	1320.0	100.62499998742187	50.31249999371094	12600.0	1
59	1000	38	407	1320.0	100.62499998742187	50.31249999371094	12600.0	1
60	100	39	266	3854.0000000000005	29.999999996886356	14.999999998443178	5400.0	1
61	100	39	267	3854.0000000000005	29.999999996886356	14.999999998443178	5400.0	1
62	100	40	268	3485.0	29.999999990358678	14.999999995179339	5400.0	1
63	100	40	269	3485.0	29.999999990358678	14.999999995179339	5400.0	1
64	100	41	273	2640.0	30.0	15.0	5400.0	1
65	100	41	274	2640.0	30.0	15.0	5400.0	1
66	100	42	302	2640.0	30.0	15.0	5400.0	1
67	100	42	303	2640.0	30.0	15.0	5400.0	1
68	100	43	303	4065.9999999999995	30.0000000029513	15.00000000147565	5400.0	1
69	100	43	304	4065.9999999999995	30.0000000029513	15.00000000147565	5400.0	1
70	100	44	308	2640.0	30.0	15.0	5400.0	1
71	100	44	337	7920.0	30.0	15.0	5400.0	1
72	100	45	340	2640.0	30.0	15.0	5400.0	1
73	100	45	341	2640.0	30.0	15.0	5400.0	1
74	100	46	329	2640.0	30.0	15.0	5400.0	1
75	100	46	330	2640.0	30.0	15.0	5400.0	1
76	100	47	332	2429.0	29.999999986167147	14.999999993083573	5400.0	1
77	100	47	333	2482.0	30.000000004834806	15.000000002417403	5400.0	1
78	100	48	337	2640.0	30.0	15.0	5400.0	1
79	100	48	361	2640.0	30.0	15.0	5400.0	1
80	100	49	369	2640.0	30.0	15.0	5400.0	1
81	100	49	385	2640.0	30.0	15.0	5400.0	1
82	100	50	373	2640.0	30.0	15.0	5400.0	1
83	100	50	389	2640.0	30.0	15.0	5400.0	1
84	100	51	378	2640.0	30.0	15.0	5400.0	1
85	100	51	394	2640.0	30.0	15.0	5400.0	1
86	100	52	401	2640.0	30.0	15.0	5400.0	1
87	100	52	402	2640.0	30.0	15.0	5400.0	1
88	100	53	406	2851.0	30.000000011785335	15.000000005892668	5400.0	1
89	100	53	407	2798.0	29.99999999571122	14.99999999785561	5400.0	1
90	100	54	56	1320.0	45.000000045	22.5000000225	9000.0	1
91	100	54	230	1320.0	45.000000045	22.5000000225	9000.0	1
92	100	55	59	1320.0	45.000000045	22.5000000225	9000.0	1
93	100	56	102	1320.0	45.000000045	22.5000000225	9000.0	1
94	100	57	54	1320.0	45.000000045	22.5000000225	9000.0	1
95	100	57	235	1320.0	45.000000045	22.5000000225	9000.0	1
96	100	58	137	1320.0	45.000000045	22.5000000225	9000.0	1
97	100	58	145	1320.0	45.000000045	22.5000000225	9000.0	1
98	100	59	146	1320.0	45.000000045	22.5000000225	9000.0	1
99	100	60	102	1320.0	45.000000045	22.5000000225	9000.0	1
100	100	60	230	1320.0	45.000000045	22.5000000225	9000.0	1
101	100	61	136	1320.0	45.000000045	22.5000000225	9000.0	1
102	1000	62	2	5280.0	55.02272728423203	27.511363642116017	9000.0	1
103	100	63	62	5280.0	55.02272728423203	27.511363642116017	7200.0	1
104	100	64	63	2640.0	55.02272728423203	27.511363642116017	7200.0	1
105	100	64	189	1320.0	45.000000045	22.5000000225	7200.0	1
106	100	65	64	1690.0	55.02272722929513	27.511363614647564	7200.0	1
107	100	66	65	1109.0	55.022727218349544	27.511363609174772	7200.0	1
108	100	67	66	1320.0	55.02272728423203	27.511363642116017	7200.0	1
109	100	67	260	1320.0	30.0	15.0	1800.0	1
110	100	68	67	8501.0	55.022727281905276	27.511363640952638	7200.0	1
111	100	69	68	1320.0	55.02272728423203	27.511363642116017	7200.0	1
112	100	69	258	1320.0	30.0	15.0	1800.0	1
113	100	70	69	6811.0	55.022727255843186	27.511363627921593	7200.0	1
114	100	71	70	1320.0	55.02272728423203	27.511363642116017	7200.0	1
115	100	71	255	1320.0	30.0	15.0	1800.0	1
116	100	72	71	1320.0	55.02272728423203	27.511363642116017	7200.0	1
117	100	73	72	2270.0	55.02272732513218	27.51136366256609	7200.0	1
118	100	73	141	1320.0	45.000000045	22.5000000225	7200.0	1
119	100	74	73	5280.0	55.02272728423203	27.511363642116017	7200.0	1
120	1000	75	3	5280.0	55.02272728423203	27.511363642116017	9000.0	1
121	100	76	75	5280.0	55.02272728423203	27.511363642116017	7200.0	1
122	100	77	76	2270.0	55.02272732513218	27.51136366256609	7200.0	1
123	100	77	141	1320.0	45.000000045	22.5000000225	7200.0	1
124	100	78	77	1320.0	55.02272728423203	27.511363642116017	7200.0	1
125	100	79	78	1320.0	55.02272728423203	27.511363642116017	7200.0	1
126	100	79	256	1320.0	30.0	15.0	1800.0	1
127	100	80	79	6811.0	55.022727255843186	27.511363627921593	7200.0	1
128	100	81	80	1320.0	55.02272728423203	27.511363642116017	7200.0	1
129	100	81	259	1320.0	30.0	15.0	1800.0	1
130	100	82	81	8501.0	55.022727281905276	27.511363640952638	7200.0	1
131	100	83	82	1320.0	55.02272728423203	27.511363642116017	7200.0	1
132	100	83	261	1320.0	30.0	15.0	1800.0	1
133	100	84	83	1109.0	55.022727218349544	27.511363609174772	7200.0	1
134	100	85	84	1690.0	55.02272722929513	27.511363614647564	7200.0	1
135	100	86	85	2640.0	55.02272728423203	27.511363642116017	7200.0	1
136	100	86	189	1320.0	45.000000045	22.5000000225	7200.0	1
137	100	87	86	5280.0	55.02272728423203	27.511363642116017	7200.0	1
138	1000	88	1	5280.0	55.02272728423203	27.511363642116017	9000.0	1
139	100	89	88	5280.0	55.02272728423203	27.511363642116017	7200.0	1
140	100	90	89	1320.0	55.02272728423203	27.511363642116017	7200.0	1
141	100	90	293	1320.0	30.0	15.0	1800.0	1
142	100	91	90	1109.0	55.022727218349544	27.511363609174772	7200.0	1
143	100	92	91	1531.0	55.02272733195488	27.51136366597744	7200.0	1
144	100	93	92	1690.0	55.02272722929513	27.511363614647564	7200.0	1
145	100	93	183	1320.0	45.000000045	22.5000000225	7200.0	1
146	100	93	195	1320.0	45.000000045	22.5000000225	7200.0	1
147	100	94	93	3379.0000000000005	55.02272729008573	27.511363645042866	7200.0	1
148	100	95	94	1320.0	55.02272728423203	27.511363642116017	7200.0	1
149	100	95	290	1320.0	30.0	15.0	1800.0	1
150	100	96	95	6019.0	55.02272728751823	27.511363643759115	7200.0	1
151	100	97	96	1320.0	55.02272728423203	27.511363642116017	7200.0	1
152	100	97	288	1320.0	30.0	15.0	1800.0	1
153	100	98	97	3010.0	55.02272725338706	27.51136362669353	7200.0	1
154	100	99	98	1320.0	55.02272728423203	27.511363642116017	7200.0	1
155	100	99	283	1320.0	30.0	15.0	1800.0	1
156	100	100	99	1901.0	55.02272727382715	27.511363636913575	7200.0	1
157	100	101	100	1320.0	55.02272728423203	27.511363642116017	7200.0	1
158	100	101	278	1320.0	30.0	15.0	1800.0	1
159	100	102	101	3749.0	55.02272726474318	27.51136363237159	7200.0	1
160	100	103	59	1320.0	45.000000045	22.5000000225	9000.0	1
161	100	103	61	1320.0	45.000000045	22.5000000225	9000.0	1
162	100	103	237	1320.0	45.000000045	22.5000000225	9000.0	1
163	100	104	103	3749.0	55.02272726474318	27.51136363237159	7200.0	1
164	100	105	104	1320.0	55.02272728423203	27.511363642116017	7200.0	1
165	100	105	279	1320.0	30.0	15.0	1800.0	1
166	100	106	105	1901.0	55.02272727382715	27.511363636913575	7200.0	1
167	100	107	106	1320.0	55.02272728423203	27.511363642116017	7200.0	1
168	100	107	284	1320.0	30.0	15.0	1800.0	1
169	100	108	107	3010.0	55.02272725338706	27.51136362669353	7200.0	1
170	100	109	108	1320.0	55.02272728423203	27.511363642116017	7200.0	1
171	100	109	289	1320.0	30.0	15.0	1800.0	1
172	100	110	109	6019.0	55.02272728751823	27.511363643759115	7200.0	1
173	100	111	110	1320.0	55.02272728423203	27.511363642116017	7200.0	1
174	100	111	291	1320.0	30.0	15.0	1800.0	1
175	100	112	111	3379.0000000000005	55.02272729008573	27.511363645042866	7200.0	1
176	100	113	112	1690.0	55.02272722929513	27.511363614647564	7200.0	1
177	100	113	183	1320.0	45.000000045	22.5000000225	7200.0	1
178	100	113	195	1320.0	45.000000045	22.5000000225	7200.0	1
179	100	114	113	1531.0	55.02272733195488	27.51136366597744	7200.0	1
180	100	115	114	1109.0	55.022727218349544	27.511363609174772	7200.0	1
181	100	116	115	1320.0	55.02272728423203	27.511363642116017	7200.0	1
182	100	116	294	1320.0	30.0	15.0	1800.0	1
183	100	117	116	5280.0	55.02272728423203	27.511363642116017	7200.0	1
184	1000	118	5	5280.0	55.02272728423203	27.511363642116017	9000.0	1
185	100	119	118	5280.0	55.02272728423203	27.511363642116017	7200.0	1
186	100	120	119	1320.0	55.02272728423203	27.511363642116017	7200.0	1
